id,Name,RenderingModelGroup,EngineFamily,EngineGroup,EngineImplementationClass,InteractionComplexity,SemanticLayer,SessionPersistence,WorkspaceModel,StateModel,HostPlatform,RuntimeEnvironment,PlatformGroup,EcosystemFamily,EcosystemContext,EcosystemGroup,PrimaryLanguage,ImplementationStyle,FirstReleaseYear,ArchitectureVersionEpoch,ActivitySignal,PublicLifecycleLabel,MaturityScore,PublicMaturityLabel,public_status_label,PrimarySource,Notes,EngineArchitectureLevel,InteractionModelRefined,ModelLayer_RenderingModelGroup,ModelLayer_EngineGroup,ModelLayer_InteractionModelRefined,ModelLayer_PlatformGroup,ModelLayer_EcosystemGroup,ModelLayer_PrimaryLanguage,ModelLayer_FirstReleaseYear,ModelLayer_ActivitySignal,ModelLayer_MaturityScore,ModelLayer_public_status_label,InteractionModelRefined_v4,ModelLayer_InteractionComplexity,ModelLayer_SemanticLayer,ModelLayer_StateModel,ModelLayer_EngineArchitectureLevel,SemanticLayer_v5,ModelLayer_EngineFamily,ModelLayer_SessionPersistence,ModelLayer_WorkspaceModel,ModelLayer_EngineImplementationClass,ModelLayer_RuntimeEnvironment,ModelLayer_HostPlatform,ModelLayer_EcosystemContext,ModelLayer_EcosystemFamily,ModelLayer_ImplementationStyle,ModelLayer_ArchitectureVersionEpoch,ModelLayer_PublicMaturityLabel,ModelLayer_PublicLifecycleLabel
term_yakuake,Yakuake,text_grid_cpu,reused_widget_engine,qt_based,qt_terminal_widget,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,kde_ecosystem,kde_ecosystem,C++,native_systems_language,2005,desktop_widget_consolidation,active,active,3,Active,Active,https://invent.kde.org/utilities/yakuake,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://invent.kde.org/utilities/yakuake""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://invent.kde.org/utilities/yakuake""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://invent.kde.org/utilities/yakuake""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://invent.kde.org/utilities/yakuake""}],""source_urls"":[""https://invent.kde.org/utilities/yakuake""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_zutty,zutty,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,C++,native_systems_language,2020,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/tomscii/zutty,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/tomscii/zutty""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""classic_tty / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/tomscii/zutty""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/tomscii/zutty""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/tomscii/zutty""}],""source_urls"":[""https://github.com/tomscii/zutty""],""review_status"":""v6_validated""}",custom_rendering_engine,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,classic_tty,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_station,Station,text_grid_cpu,reused_widget_engine,qt_based,qt_terminal_widget,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,kde_ecosystem,kde_ecosystem,C++,native_systems_language,2020,workflow_gpu_maturation,archived,archived_or_legacy,2,Legacy,Legacy,https://github.com/mauikit/station,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/mauikit/station""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/mauikit/station""},{""field"":""source_deep_audit"",""value"":""updated"",""basis"":""Direct primary-source audit triggered one or more v5.2 field changes."",""source_url"":""https://github.com/mauikit/station""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/mauikit/station""}],""source_urls"":[""https://github.com/mauikit/station""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_darktile,darktile,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Go,modern_systems_language,2021,workflow_gpu_maturation,dormant,inactive_or_dormant,2,Maintained,Maintained,https://github.com/liamg/darktile,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/liamg/darktile""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/liamg/darktile""},{""field"":""source_deep_audit"",""value"":""updated"",""basis"":""Direct primary-source audit triggered one or more v5.2 field changes."",""source_url"":""https://github.com/liamg/darktile""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/liamg/darktile""}],""source_urls"":[""https://github.com/liamg/darktile""],""review_status"":""v6_validated""}",custom_rendering_engine,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_wave_terminal,Wave Terminal,dom_document,web_runtime_engine,electron_web_stack,electron,workflow_augmented,workflow,restorable,workspace_orchestrated,persistent_workspace,unix_linux_desktop,electron_runtime,browser_embedded,web_ecosystem,web_ecosystem,web_ecosystem,TypeScript,managed_or_application_language,2024,workflow_gpu_maturation,active,active,3,Active,Active,https://github.com/wavetermdev/waveterm,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/wavetermdev/waveterm""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""workflow_augmented / workflow_semantic / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/wavetermdev/waveterm""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/wavetermdev/waveterm""},{""field"":""v6_ontology"",""value"":""EngineFamily=web_runtime_engine; RuntimeEnvironment=electron_runtime; WorkspaceModel=workspace_orchestrated"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/wavetermdev/waveterm""}],""source_urls"":[""https://github.com/wavetermdev/waveterm""],""review_status"":""v6_validated""}",web_runtime_engine,workflow_augmented,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,workflow_augmented,structural_core,structural_extended,structural_extended,annotation,workflow_semantic,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_tek4010,Tek4010,text_grid_cpu,reused_widget_engine,terminal_widget_toolkit,generic_terminal_widget,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Java,managed_or_application_language,2017,gpu_and_web_divergence,dormant,inactive_or_dormant,2,Maintained,Maintained,https://github.com/rricharz/Tek4010,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/rricharz/Tek4010""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""classic_tty / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/rricharz/Tek4010""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/rricharz/Tek4010""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/rricharz/Tek4010""}],""source_urls"":[""https://github.com/rricharz/Tek4010""],""review_status"":""v6_validated""}",reused_terminal_widget,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,classic_tty,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_electerm,Electerm,dom_document,web_runtime_engine,electron_web_stack,electron,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,electron_runtime,browser_embedded,web_ecosystem,web_ecosystem,web_ecosystem,JavaScript,managed_or_application_language,2017,gpu_and_web_divergence,active,active,3,Active,Active,https://github.com/electerm/electerm,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/electerm/electerm""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/electerm/electerm""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/electerm/electerm""},{""field"":""v6_ontology"",""value"":""EngineFamily=web_runtime_engine; RuntimeEnvironment=electron_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/electerm/electerm""}],""source_urls"":[""https://github.com/electerm/electerm""],""review_status"":""v6_validated""}",web_runtime_engine,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_hyper,Hyper,dom_document,web_runtime_engine,electron_web_stack,electron,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,electron_runtime,browser_embedded,web_ecosystem,web_ecosystem,web_ecosystem,JavaScript,managed_or_application_language,2016,gpu_and_web_divergence,dormant,inactive_or_dormant,2,Maintained,Maintained,https://github.com/vercel/hyper,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/vercel/hyper""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/vercel/hyper""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/vercel/hyper""},{""field"":""v6_ontology"",""value"":""EngineFamily=web_runtime_engine; RuntimeEnvironment=electron_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/vercel/hyper""}],""source_urls"":[""https://github.com/vercel/hyper""],""review_status"":""v6_validated""}",web_runtime_engine,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_domterm,DomTerm,dom_document,web_runtime_engine,web_runtime_stack,web_runtime,document_oriented,document,ephemeral,none,ephemeral_session,unix_linux_desktop,web_runtime,browser_embedded,web_ecosystem,web_ecosystem,web_ecosystem,JavaScript,managed_or_application_language,2015,gpu_and_web_divergence,dormant,inactive_or_dormant,2,Maintained,Maintained,https://github.com/PerBothner/DomTerm,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/PerBothner/DomTerm""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""document_oriented / document_semantic / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/PerBothner/DomTerm""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/PerBothner/DomTerm""},{""field"":""v6_ontology"",""value"":""EngineFamily=web_runtime_engine; RuntimeEnvironment=web_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/PerBothner/DomTerm""}],""source_urls"":[""https://github.com/PerBothner/DomTerm""],""review_status"":""v6_validated""}",web_runtime_engine,document_oriented,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,document_oriented,structural_core,structural_extended,structural_extended,annotation,document_semantic,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_guake,Guake,text_grid_cpu,reused_widget_engine,vte_based,vte,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,gnome_ecosystem,gnome_ecosystem,Python,managed_or_application_language,2007,desktop_widget_consolidation,active,active,3,Active,Active,https://github.com/Guake/guake,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/Guake/guake""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/Guake/guake""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/Guake/guake""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/Guake/guake""}],""source_urls"":[""https://github.com/Guake/guake""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_terminator,Terminator,text_grid_cpu,reused_widget_engine,vte_based,vte,multiplexed_ui,none,restorable,session_grouping,persistent_workspace,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,gnome_ecosystem,gnome_ecosystem,Python,managed_or_application_language,2007,desktop_widget_consolidation,active,active,3,Active,Active,https://github.com/gnome-terminator/terminator,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/gnome-terminator/terminator""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / persistent_workspace"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/gnome-terminator/terminator""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/gnome-terminator/terminator""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=session_grouping"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/gnome-terminator/terminator""}],""source_urls"":[""https://github.com/gnome-terminator/terminator""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_terra_terminal,Terra Terminal,text_grid_cpu,reused_widget_engine,vte_based,vte,multiplexed_ui,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,desktop_ecosystem,gnome_ecosystem,gnome_ecosystem,Python,managed_or_application_language,,unknown_epoch,archived,archived_or_legacy,1,Legacy,Legacy,https://gitlab.com/sharan/terra-terminal,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://gitlab.com/sharan/terra-terminal""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""multiplexed_ui / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://gitlab.com/sharan/terra-terminal""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://gitlab.com/sharan/terra-terminal""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://gitlab.com/sharan/terra-terminal""}],""source_urls"":[""https://gitlab.com/sharan/terra-terminal""],""review_status"":""v6_validated""}",reused_terminal_widget,multiplexed_ui,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,multiplexed_ui,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_tess,Tess,dom_document,web_runtime_engine,web_runtime_stack,web_runtime,document_oriented,document,ephemeral,none,ephemeral_session,unix_linux_desktop,web_runtime,browser_embedded,web_ecosystem,web_ecosystem,web_ecosystem,TypeScript,managed_or_application_language,2022,workflow_gpu_maturation,active,active,2,Maintained,Maintained,https://github.com/Squitch1/Tess,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""reclassification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""high"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""InteractionModelRefined"",""value"":""document_oriented"",""basis"":""v4 source/model-rule correction"",""source_url"":""https://github.com/Squitch1/Tess""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""document_oriented / document_semantic / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/Squitch1/Tess""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/Squitch1/Tess""},{""field"":""v6_ontology"",""value"":""EngineFamily=web_runtime_engine; RuntimeEnvironment=web_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/Squitch1/Tess""}],""source_urls"":[""https://github.com/Squitch1/Tess""],""review_status"":""v6_validated""}",web_runtime_engine,document_oriented,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,document_oriented,structural_core,structural_extended,structural_extended,annotation,document_semantic,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_cool_retro_term,Cool Retro Term,text_grid_cpu,reused_widget_engine,qt_based,qt_terminal_widget,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,QML,managed_or_application_language,2014,gpu_and_web_divergence,dormant,inactive_or_dormant,2,Maintained,Maintained,https://github.com/Swordfish90/cool-retro-term,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/Swordfish90/cool-retro-term""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""classic_tty / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/Swordfish90/cool-retro-term""},{""field"":""source_deep_audit"",""value"":""updated"",""basis"":""Direct primary-source audit triggered one or more v5.2 field changes."",""source_url"":""https://github.com/Swordfish90/cool-retro-term""},{""field"":""v6_ontology"",""value"":""EngineFamily=reused_widget_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/Swordfish90/cool-retro-term""}],""source_urls"":[""https://github.com/Swordfish90/cool-retro-term""],""review_status"":""v6_validated""}",reused_terminal_widget,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,classic_tty,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
term_alacritty,Alacritty,gpu_accelerated,custom_engine,custom_gpu_engine,custom_gpu_or_renderer,classic_tty,none,ephemeral,none,ephemeral_session,unix_linux_desktop,native_runtime,x11_wayland_native,standalone_or_independent,standalone,standalone,Rust,modern_systems_language,2016,gpu_and_web_divergence,active,active,3,Active,Active,https://github.com/alacritty/alacritty,"{""schema_version"":""notes-v6.0"",""decision_type"":[""classification"",""ontology_refinement""],""evidence_basis"":[""codebase""],""confidence"":""medium"",""ambiguous_fields"":[""InteractionModelRefined""],""justifications"":[{""field"":""v4_status"",""value"":""retained"",""basis"":""Retained after v4 parsimonious ontology validation."",""source_url"":""https://github.com/alacritty/alacritty""},{""field"":""InteractionComplexity/SemanticLayer/StateModel"",""value"":""classic_tty / plain_terminal / ephemeral_session"",""basis"":""v5 ontology refinement: separates UI complexity, semantic abstraction, and state/session model."",""source_url"":""https://github.com/alacritty/alacritty""},{""field"":""source_deep_audit"",""value"":""retained"",""basis"":""No source-backed correction was required in the final source audit."",""source_url"":""https://github.com/alacritty/alacritty""},{""field"":""v6_ontology"",""value"":""EngineFamily=custom_engine; RuntimeEnvironment=native_runtime; WorkspaceModel=none"",""basis"":""v6 ontology refinement separates family/implementation, host/runtime, persistence/workspace, ecosystem context, and maturity semantics."",""source_url"":""https://github.com/alacritty/alacritty""}],""source_urls"":[""https://github.com/alacritty/alacritty""],""review_status"":""v6_validated""}",custom_rendering_engine,classic_tty,structural_core,structural,structural,context,context,context,metadata,metadata,metadata,metadata,classic_tty,structural_core,structural_extended,structural_extended,annotation,plain_terminal,structural_core,structural_extended,structural_extended,context,context,context,context,context,context,metadata,metadata,metadata
